qseqid,sseqid,qstart,qend,sstart,send,evalue,bitscore,pident,qcovs,accession,taxonomy,fam,spec,barcode,group,Specific,reads,barcode,total,obs_perc,exp_group,obs_group,Pellet_ ID,Primer,Extract,Location,Morph_ID,Expected,Expected_main,exp_ind
consensus_SQK-RBK114-96_barcode91_0_23(31),gi|1519576354|gb|CP033934.1|,1,247,118055,118301,8.65E-124,457,100,99,CP033934.1,Chryseobacterium balustinum,Chryseobacterium,balustinum,91,Other,Bacteria,31,91,23653,0.001310616,0,0.72646176,4-6,MarVer,PBS twice,St Kilda,2957,"100% bird, adult auk",Auk,0
consensus_SQK-RBK114-96_barcode91_0_105(9),gi|1519576354|gb|CP033934.1|,1,129,118106,117978,1.51E-58,239,100,100,CP033934.1,Chryseobacterium balustinum,Chryseobacterium,balustinum,91,Other,Bacteria,9,91,23653,0.000380501,0,0.72646176,4-6,MarVer,PBS twice,St Kilda,2957,"100% bird, adult auk",Auk,0
consensus_SQK-RBK114-96_barcode91_0_117(86),gi|1712897335|gb|CP042170.1|,1,228,22395,22168,6.18E-110,411,99.127,100,CP042170.1,Flavobacterium sp. KBS0721,Flavobacterium,sp.,91,Other,Bacteria,86,91,23653,0.003635902,0,0.72646176,4-6,MarVer,PBS twice,St Kilda,2957,"100% bird, adult auk",Auk,0
consensus_SQK-RBK114-96_barcode91_0_97(8),gi|1519576354|gb|CP033934.1|,77,353,118055,118331,2.73E-140,512,100,78,CP033934.1,Chryseobacterium balustinum,Chryseobacterium,balustinum,91,Other,Bacteria,8,91,23653,0.000338223,0,0.72646176,4-6,MarVer,PBS twice,St Kilda,2957,"100% bird, adult auk",Auk,0
consensus_SQK-RBK114-96_barcode91_0_114(770),gi|2324023936|gb|CP110011.1|,1,293,152768,153061,1.31E-147,536,99.66,100,CP110011.1,Flavobacterium sp. N502536,Flavobacterium,sp.,91,Other,Bacteria,770,91,23653,0.03255401,0,0.72646176,4-6,MarVer,PBS twice,St Kilda,2957,"100% bird, adult auk",Auk,0
consensus_SQK-RBK114-96_barcode91_0_17(8),gi|2653376484|gb|CP142422.1|,1,104,1481056,1481159,8.76E-45,193,100,100,CP142422.1,Chryseobacterium sp. MYb264,Chryseobacterium,sp.,91,Other,Bacteria,8,91,23653,0.000338223,0,0.72646176,4-6,MarVer,PBS twice,St Kilda,2957,"100% bird, adult auk",,0
consensus_SQK-RBK114-96_barcode91_0_10(167),gi|1519576354|gb|CP033934.1|,1,318,118014,118331,3.91E-163,588,100,100,CP033934.1,Chryseobacterium balustinum,Chryseobacterium,balustinum,91,Other,Bacteria,167,91,23653,0.007060415,0,0.72646176,4-6,MarVer,PBS twice,St Kilda,2957,"100% bird, adult auk",Auk,0
consensus_SQK-RBK114-96_barcode91_0_51(47),gi|1519576354|gb|CP033934.1|,1,214,118014,118227,1.61E-105,396,100,100,CP033934.1,Chryseobacterium balustinum,Chryseobacterium,balustinum,91,Other,Bacteria,47,91,23653,0.001987063,0,0.72646176,4-6,MarVer,PBS twice,St Kilda,2957,"100% bird, adult auk",Auk,0
consensus_SQK-RBK114-96_barcode91_0_78(90),gi|1818223938|gb|CP049329.1|,1,179,70956,71137,1.04E-81,316,98.352,100,CP049329.1,Flavobacterium sp. Sr18,Flavobacterium,sp.,91,Other,Bacteria,90,91,23653,0.003805014,0,0.72646176,4-6,MarVer,PBS twice,St Kilda,2957,"100% bird, adult auk",Auk,0
consensus_SQK-RBK114-96_barcode91_0_41(112),gi|1519576354|gb|CP033934.1|,5,205,118156,117956,2.57E-98,372,100,98,CP033934.1,Chryseobacterium balustinum,Chryseobacterium,balustinum,91,Other,Bacteria,112,91,23653,0.004735129,0,0.72646176,4-6,MarVer,PBS twice,St Kilda,2957,"100% bird, adult auk",Auk,0
consensus_SQK-RBK114-96_barcode91_3_0(6),gi|2746294705|dbj|AP031573.1|,1,107,1021,1127,2.02E-46,198,100,98,AP031573.1,Flavobacterium sp. CFS9,Flavobacterium,sp.,91,Other,Bacteria,6,91,23653,0.000253668,0,0.72646176,4-6,MarVer,PBS twice,St Kilda,2957,"100% bird, adult auk",,0
consensus_SQK-RBK114-96_barcode91_0_43(18),gi|1519576354|gb|CP033934.1|,1,196,118055,118249,1.14E-91,350,98.98,100,CP033934.1,Chryseobacterium balustinum,Chryseobacterium,balustinum,91,Other,Bacteria,18,91,23653,0.000761003,0,0.72646176,4-6,MarVer,PBS twice,St Kilda,2957,"100% bird, adult auk",Auk,0
consensus_SQK-RBK114-96_barcode91_0_62(30),gi|1519576354|gb|CP033934.1|,1,256,118262,118007,8.91E-129,473,100,100,CP033934.1,Chryseobacterium balustinum,Chryseobacterium,balustinum,91,Other,Bacteria,30,91,23653,0.001268338,0,0.72646176,4-6,MarVer,PBS twice,St Kilda,2957,"100% bird, adult auk",Auk,0
consensus_SQK-RBK114-96_barcode91_0_76(37),gi|1712897335|gb|CP042170.1|,4,162,22236,22395,2.00E-73,289,99.375,98,CP042170.1,Flavobacterium sp. KBS0721,Flavobacterium,sp.,91,Other,Bacteria,37,91,23653,0.001564284,0,0.72646176,4-6,MarVer,PBS twice,St Kilda,2957,"100% bird, adult auk",Auk,0
consensus_SQK-RBK114-96_barcode91_0_44(162),gi|1519576354|gb|CP033934.1|,1,307,118262,117956,4.89E-157,568,100,100,CP033934.1,Chryseobacterium balustinum,Chryseobacterium,balustinum,91,Other,Bacteria,162,91,23653,0.006849025,0,0.72646176,4-6,MarVer,PBS twice,St Kilda,2957,"100% bird, adult auk",Auk,0
consensus_SQK-RBK114-96_barcode91_0_101(409),gi|1389162878|gb|CP029255.1|,1,216,21536,21751,1.26E-106,399,100,100,CP029255.1,Flavobacterium crocinum,Flavobacterium,crocinum,91,Other,Bacteria,409,91,23653,0.017291675,0,0.72646176,4-6,MarVer,PBS twice,St Kilda,2957,"100% bird, adult auk",Auk,0
consensus_SQK-RBK114-96_barcode91_0_18(50),gi|1519576354|gb|CP033934.1|,1,180,118135,117956,4.84E-85,327,99.444,100,CP033934.1,Chryseobacterium balustinum,Chryseobacterium,balustinum,91,Other,Bacteria,50,91,23653,0.002113897,0,0.72646176,4-6,MarVer,PBS twice,St Kilda,2957,"100% bird, adult auk",Auk,0
consensus_SQK-RBK114-96_barcode91_0_80(14),gi|2625487128|gb|CP139139.1|,1,126,140647,140522,6.81E-57,233,100,100,CP139139.1,Chryseobacterium sp. HR92,Chryseobacterium,sp.,91,Other,Bacteria,14,91,23653,0.000591891,0,0.72646176,4-6,MarVer,PBS twice,St Kilda,2957,"100% bird, adult auk",,0
consensus_SQK-RBK114-96_barcode91_0_83(464),gi|1389162878|gb|CP029255.1|,7,228,21608,21829,2.88E-108,405,99.55,97,CP029255.1,Flavobacterium crocinum,Flavobacterium,crocinum,91,Other,Bacteria,464,91,23653,0.019616962,0,0.72646176,4-6,MarVer,PBS twice,St Kilda,2957,"100% bird, adult auk",Auk,0
consensus_SQK-RBK114-96_barcode91_0_42(75),gi|2746294705|dbj|AP031573.1|,1,105,1048,1152,2.47E-45,195,100,100,AP031573.1,Flavobacterium sp. CFS9,Flavobacterium,sp.,91,Other,Bacteria,75,91,23653,0.003170845,0,0.72646176,4-6,MarVer,PBS twice,St Kilda,2957,"100% bird, adult auk",,0
consensus_SQK-RBK114-96_barcode91_0_66(17),gi|1519576354|gb|CP033934.1|,1,177,118181,118005,4.74E-85,327,100,100,CP033934.1,Chryseobacterium balustinum,Chryseobacterium,balustinum,91,Other,Bacteria,17,91,23653,0.000718725,0,0.72646176,4-6,MarVer,PBS twice,St Kilda,2957,"100% bird, adult auk",Auk,0
consensus_SQK-RBK114-96_barcode91_0_63(120),gi|1712897335|gb|CP042170.1|,2,252,22391,22140,2.47E-124,459,99.603,98,CP042170.1,Flavobacterium sp. KBS0721,Flavobacterium,sp.,91,Other,Bacteria,120,91,23653,0.005073352,0,0.72646176,4-6,MarVer,PBS twice,St Kilda,2957,"100% bird, adult auk",Auk,0
consensus_SQK-RBK114-96_barcode91_0_14(156),gi|2548163737|gb|CP130045.1|,1,151,1444103,1444253,1.10E-70,279,100,100,CP130045.1,Flavobacterium sp. ZE23DGlu08,Flavobacterium,sp.,91,Other,Bacteria,156,91,23653,0.006595358,0,0.72646176,4-6,MarVer,PBS twice,St Kilda,2957,"100% bird, adult auk",,0
consensus_SQK-RBK114-96_barcode91_0_19(261),gi|1519576354|gb|CP033934.1|,4,278,118234,117957,7.52E-135,494,98.921,98,CP033934.1,Chryseobacterium balustinum,Chryseobacterium,balustinum,91,Other,Bacteria,261,91,23653,0.011034541,0,0.72646176,4-6,MarVer,PBS twice,St Kilda,2957,"100% bird, adult auk",Auk,0
consensus_SQK-RBK114-96_barcode91_0_68(32),gi|1519576354|gb|CP033934.1|,1,162,118262,118101,9.38E-77,300,100,98,CP033934.1,Chryseobacterium balustinum,Chryseobacterium,balustinum,91,Other,Bacteria,32,91,23653,0.001352894,0,0.72646176,4-6,MarVer,PBS twice,St Kilda,2957,"100% bird, adult auk",Auk,0
consensus_SQK-RBK114-96_barcode91_0_20(107),gi|2746294705|dbj|AP031573.1|,2,137,774,909,2.11E-62,252,100,99,AP031573.1,Flavobacterium sp. CFS9,Flavobacterium,sp.,91,Other,Bacteria,107,91,23653,0.004523739,0,0.72646176,4-6,MarVer,PBS twice,St Kilda,2957,"100% bird, adult auk",,0
consensus_SQK-RBK114-96_barcode91_0_39(120),gi|1757093052|gb|CP044507.1|,3,231,455387,455615,8.07E-114,424,100,99,CP044507.1,Chryseobacterium sp.,Chryseobacterium,sp.,91,Other,Bacteria,120,91,23653,0.005073352,0,0.72646176,4-6,MarVer,PBS twice,St Kilda,2957,"100% bird, adult auk",Auk,0
consensus_SQK-RBK114-96_barcode91_0_118(652),gi|2324023936|gb|CP110011.1|,6,344,153025,152685,5.45E-172,617,99.413,98,CP110011.1,Flavobacterium sp. N502536,Flavobacterium,sp.,91,Other,Bacteria,652,91,23653,0.027565214,0,0.72646176,4-6,MarVer,PBS twice,St Kilda,2957,"100% bird, adult auk",Auk,0
consensus_SQK-RBK114-96_barcode91_0_99(21),gi|2639808628|gb|CP141062.1|,1,241,931012,930772,8.54E-109,407,97.107,100,CP141062.1,Faecalibacter sp. LW9,Faecalibacter,sp.,91,Other,Bacteria,21,91,23653,0.000887837,0,0.72646176,4-6,MarVer,PBS twice,St Kilda,2957,"100% bird, adult auk",Auk,0
consensus_SQK-RBK114-96_barcode91_0_77(67),gi|1712897335|gb|CP042170.1|,2,185,22202,22385,6.39E-89,340,100,99,CP042170.1,Flavobacterium sp. KBS0721,Flavobacterium,sp.,91,Other,Bacteria,67,91,23653,0.002832622,0,0.72646176,4-6,MarVer,PBS twice,St Kilda,2957,"100% bird, adult auk",,0
consensus_SQK-RBK114-96_barcode91_0_60(126),gi|2324023887|gb|CP110009.1|,1,179,1596764,1596584,2.25E-83,322,98.895,99,CP110009.1,Flavobacterium sp. N3904,Flavobacterium,sp.,91,Other,Bacteria,126,91,23653,0.00532702,0,0.72646176,4-6,MarVer,PBS twice,St Kilda,2957,"100% bird, adult auk",Auk,0
consensus_SQK-RBK114-96_barcode91_0_48(50),gi|2746294705|dbj|AP031573.1|,1,143,793,935,2.87E-66,265,100,100,AP031573.1,Flavobacterium sp. CFS9,Flavobacterium,sp.,91,Other,Bacteria,50,91,23653,0.002113897,0,0.72646176,4-6,MarVer,PBS twice,St Kilda,2957,"100% bird, adult auk",,0
consensus_SQK-RBK114-96_barcode91_0_1(2787),gi|2653196683|gb|CP108396.1|,26,61,36,1,8.43E-07,67.6,100,83,CP108396.1,Streptomyces sp. NBC_01310,Streptomyces,sp.,91,Other,Bacteria,2787,91,23653,0.117828605,0,0.72646176,4-6,MarVer,PBS twice,St Kilda,2957,"100% bird, adult auk",Auk,0
consensus_SQK-RBK114-96_barcode91_0_11(154),gi|1519576354|gb|CP033934.1|,1,151,118106,117956,1.10E-70,279,100,100,CP033934.1,Chryseobacterium balustinum,Chryseobacterium,balustinum,91,Other,Bacteria,154,91,23653,0.006510802,0,0.72646176,4-6,MarVer,PBS twice,St Kilda,2957,"100% bird, adult auk",Auk,0
consensus_SQK-RBK114-96_barcode91_0_27(518),gi|1519576354|gb|CP033934.1|,1,366,118327,117962,0,676,100,99,CP033934.1,Chryseobacterium balustinum,Chryseobacterium,balustinum,91,Other,Bacteria,518,91,23653,0.02189997,0,0.72646176,4-6,MarVer,PBS twice,St Kilda,2957,"100% bird, adult auk",Auk,0
consensus_SQK-RBK114-96_barcode91_0_79(35),gi|1389162878|gb|CP029255.1|,75,446,21456,21829,0,673,99.198,83,CP029255.1,Flavobacterium crocinum,Flavobacterium,crocinum,91,Other,Bacteria,35,91,23653,0.001479728,0,0.72646176,4-6,MarVer,PBS twice,St Kilda,2957,"100% bird, adult auk",Auk,0
consensus_SQK-RBK114-96_barcode91_0_71(66),gi|2324023887|gb|CP110009.1|,1,150,1596786,1596636,1.82E-68,272,99.338,100,CP110009.1,Flavobacterium sp. N3904,Flavobacterium,sp.,91,Other,Bacteria,66,91,23653,0.002790344,0,0.72646176,4-6,MarVer,PBS twice,St Kilda,2957,"100% bird, adult auk",Auk,0
consensus_SQK-RBK114-96_barcode91_0_12(85),gi|2746294705|dbj|AP031573.1|,5,108,1024,1127,9.27E-45,193,100,96,AP031573.1,Flavobacterium sp. CFS9,Flavobacterium,sp.,91,Other,Bacteria,85,91,23653,0.003593624,0,0.72646176,4-6,MarVer,PBS twice,St Kilda,2957,"100% bird, adult auk",,0
consensus_SQK-RBK114-96_barcode91_0_9(81),gi|2653376484|gb|CP142422.1|,1,125,1481034,1481158,2.42E-56,231,100,100,CP142422.1,Chryseobacterium sp. MYb264,Chryseobacterium,sp.,91,Other,Bacteria,81,91,23653,0.003424513,0,0.72646176,4-6,MarVer,PBS twice,St Kilda,2957,"100% bird, adult auk",,0
consensus_SQK-RBK114-96_barcode91_0_5(797),gi|2324023887|gb|CP110009.1|,1,203,1596764,1596560,1.18E-96,366,99.024,100,CP110009.1,Flavobacterium sp. N3904,Flavobacterium,sp.,91,Other,Bacteria,797,91,23653,0.033695514,0,0.72646176,4-6,MarVer,PBS twice,St Kilda,2957,"100% bird, adult auk",Auk,0
consensus_SQK-RBK114-96_barcode91_0_49(114),gi|2324023936|gb|CP110011.1|,1,201,152837,153037,1.17E-96,366,99.502,100,CP110011.1,Flavobacterium sp. N502536,Flavobacterium,sp.,91,Other,Bacteria,114,91,23653,0.004819685,0,0.72646176,4-6,MarVer,PBS twice,St Kilda,2957,"100% bird, adult auk",Auk,0
consensus_SQK-RBK114-96_barcode91_0_115(66),gi|1519576354|gb|CP033934.1|,1,289,118297,118009,4.65E-147,534,100,99,CP033934.1,Chryseobacterium balustinum,Chryseobacterium,balustinum,91,Other,Bacteria,66,91,23653,0.002790344,0,0.72646176,4-6,MarVer,PBS twice,St Kilda,2957,"100% bird, adult auk",Auk,0
consensus_SQK-RBK114-96_barcode91_0_33(223),gi|1519576354|gb|CP033934.1|,1,277,118055,118331,2.08E-140,512,100,99,CP033934.1,Chryseobacterium balustinum,Chryseobacterium,balustinum,91,Other,Bacteria,223,91,23653,0.00942798,0,0.72646176,4-6,MarVer,PBS twice,St Kilda,2957,"100% bird, adult auk",Auk,0
consensus_SQK-RBK114-96_barcode91_0_85(42),gi|2653196683|gb|CP108396.1|,38,73,36,1,9.40E-07,67.6,100,76,CP108396.1,Streptomyces sp. NBC_01310,Streptomyces,sp.,91,Other,Bacteria,42,91,23653,0.001775673,0,0.72646176,4-6,MarVer,PBS twice,St Kilda,2957,"100% bird, adult auk",Auk,0
consensus_SQK-RBK114-96_barcode91_0_29(120),gi|2746294705|dbj|AP031573.1|,2,156,774,928,6.85E-73,287,100,99,AP031573.1,Flavobacterium sp. CFS9,Flavobacterium,sp.,91,Other,Bacteria,120,91,23653,0.005073352,0,0.72646176,4-6,MarVer,PBS twice,St Kilda,2957,"100% bird, adult auk",,0
consensus_SQK-RBK114-96_barcode91_0_67(20),gi|1519576354|gb|CP033934.1|,8,183,118156,117981,1.76E-84,326,100,96,CP033934.1,Chryseobacterium balustinum,Chryseobacterium,balustinum,91,Other,Bacteria,20,91,23653,0.000845559,0,0.72646176,4-6,MarVer,PBS twice,St Kilda,2957,"100% bird, adult auk",Auk,0
consensus_SQK-RBK114-96_barcode91_0_55(7),gi|1802790931|gb|MN122891.1|,1,197,2340,2144,4.09E-96,364,100,100,MN122891.1,Bufo bufo,Bufo,bufo,91,Prey,Common toad,7,91,23653,0.000295946,0,0.00101467,4-6,MarVer,PBS twice,St Kilda,2957,"100% bird, adult auk",auk,0
consensus_SQK-RBK114-96_barcode91_2_0(6),gi|1802790931|gb|MN122891.1|,1,153,2296,2144,8.65E-72,283,100,100,MN122891.1,Bufo bufo,Bufo,bufo,91,Prey,Common toad,6,91,23653,0.000253668,0,0.00101467,4-6,MarVer,PBS twice,St Kilda,2957,"100% bird, adult auk",auk,0
consensus_SQK-RBK114-96_barcode91_0_64(11),gi|1802790931|gb|MN122891.1|,5,231,2151,2377,1.04E-112,420,100,98,MN122891.1,Bufo bufo,Bufo,bufo,91,Prey,Common toad,11,91,23653,0.000465057,0,0.00101467,4-6,MarVer,PBS twice,St Kilda,2957,"100% bird, adult auk",auk,0
consensus_SQK-RBK114-96_barcode91_0_34(83),gi|88911201|gb|DQ385296.1|,4,139,1275,1140,2.15E-62,252,100,97,DQ385296.1,Fratercula arctica,Fratercula,arctica,91,Seabird,Atlantic puffin,83,91,23653,0.003509069,1,0.27252357,4-6,MarVer,PBS twice,St Kilda,2957,"100% bird, adult auk",auk,1
consensus_SQK-RBK114-96_barcode91_0_112(532),gi|88911201|gb|DQ385296.1|,2,157,1298,1143,1.92E-73,289,100,99,DQ385296.1,Fratercula arctica,Fratercula,arctica,91,Seabird,Atlantic puffin,532,91,23653,0.022491861,1,0.27252357,4-6,MarVer,PBS twice,St Kilda,2957,"100% bird, adult auk",auk,1
consensus_SQK-RBK114-96_barcode91_0_82(97),gi|88911201|gb|DQ385296.1|,65,295,1307,1076,3.88E-108,405,98.276,78,DQ385296.1,Fratercula arctica,Fratercula,arctica,91,Seabird,Atlantic puffin,97,91,23653,0.00410096,1,0.27252357,4-6,MarVer,PBS twice,St Kilda,2957,"100% bird, adult auk",auk,1
consensus_SQK-RBK114-96_barcode91_0_54(39),gi|88911201|gb|DQ385296.1|,77,261,1258,1076,2.09E-85,329,98.919,70,DQ385296.1,Fratercula arctica,Fratercula,arctica,91,Seabird,Atlantic puffin,39,91,23653,0.001648839,1,0.27252357,4-6,MarVer,PBS twice,St Kilda,2957,"100% bird, adult auk",auk,1
consensus_SQK-RBK114-96_barcode91_0_53(84),gi|88911201|gb|DQ385296.1|,1,153,1250,1100,6.73E-68,270,98.693,100,DQ385296.1,Fratercula arctica,Fratercula,arctica,91,Seabird,Atlantic puffin,84,91,23653,0.003551347,1,0.27252357,4-6,MarVer,PBS twice,St Kilda,2957,"100% bird, adult auk",auk,1
consensus_SQK-RBK114-96_barcode91_0_3(1404),gi|88911201|gb|DQ385296.1|,2,180,1254,1076,3.74E-86,331,100,99,DQ385296.1,Fratercula arctica,Fratercula,arctica,91,Seabird,Atlantic puffin,1404,91,23653,0.059358221,1,0.27252357,4-6,MarVer,PBS twice,St Kilda,2957,"100% bird, adult auk",auk,1
consensus_SQK-RBK114-96_barcode91_0_110(33),gi|88911201|gb|DQ385296.1|,77,273,1102,1298,6.05E-96,364,100,71,DQ385296.1,Fratercula arctica,Fratercula,arctica,91,Seabird,Atlantic puffin,33,91,23653,0.001395172,1,0.27252357,4-6,MarVer,PBS twice,St Kilda,2957,"100% bird, adult auk",auk,1
consensus_SQK-RBK114-96_barcode91_0_28(125),gi|88911201|gb|DQ385296.1|,2,155,1278,1125,2.44E-72,285,100,99,DQ385296.1,Fratercula arctica,Fratercula,arctica,91,Seabird,Atlantic puffin,125,91,23653,0.005284742,1,0.27252357,4-6,MarVer,PBS twice,St Kilda,2957,"100% bird, adult auk",auk,1
consensus_SQK-RBK114-96_barcode91_0_38(258),gi|88911201|gb|DQ385296.1|,2,111,1185,1076,4.46E-48,204,100,99,DQ385296.1,Fratercula arctica,Fratercula,arctica,91,Seabird,Atlantic puffin,258,91,23653,0.010907707,1,0.27252357,4-6,MarVer,PBS twice,St Kilda,2957,"100% bird, adult auk",auk,1
consensus_SQK-RBK114-96_barcode91_0_22(236),gi|88911201|gb|DQ385296.1|,4,127,1294,1171,8.91E-56,230,100,97,DQ385296.1,Fratercula arctica,Fratercula,arctica,91,Seabird,Atlantic puffin,236,91,23653,0.009977593,1,0.27252357,4-6,MarVer,PBS twice,St Kilda,2957,"100% bird, adult auk",auk,1
consensus_SQK-RBK114-96_barcode91_0_91(29),gi|88911201|gb|DQ385296.1|,1,133,1227,1095,9.42E-61,246,100,100,DQ385296.1,Fratercula arctica,Fratercula,arctica,91,Seabird,Atlantic puffin,29,91,23653,0.00122606,1,0.27252357,4-6,MarVer,PBS twice,St Kilda,2957,"100% bird, adult auk",auk,1
consensus_SQK-RBK114-96_barcode91_0_2(798),gi|88911201|gb|DQ385296.1|,1,198,1101,1298,1.15E-96,366,100,100,DQ385296.1,Fratercula arctica,Fratercula,arctica,91,Seabird,Atlantic puffin,798,91,23653,0.033737792,1,0.27252357,4-6,MarVer,PBS twice,St Kilda,2957,"100% bird, adult auk",auk,1
consensus_SQK-RBK114-96_barcode91_0_113(2507),gi|88911201|gb|DQ385296.1|,1,219,1294,1076,2.74E-108,405,100,100,DQ385296.1,Fratercula arctica,Fratercula,arctica,91,Seabird,Atlantic puffin,2507,91,23653,0.105990783,1,0.27252357,4-6,MarVer,PBS twice,St Kilda,2957,"100% bird, adult auk",auk,1
consensus_SQK-RBK114-96_barcode91_0_81(160),gi|88911201|gb|DQ385296.1|,1,179,1278,1100,3.71E-86,331,100,100,DQ385296.1,Fratercula arctica,Fratercula,arctica,91,Seabird,Atlantic puffin,160,91,23653,0.00676447,1,0.27252357,4-6,MarVer,PBS twice,St Kilda,2957,"100% bird, adult auk",auk,1
consensus_SQK-RBK114-96_barcode91_0_7(61),gi|148466755|gb|EF380292.1|,1,100,911,812,1.38E-42,185,100,100,EF380292.1,Fratercula corniculata,Fratercula,corniculata,91,Seabird,Horned puffin,61,91,23653,0.002578954,1,0.27252357,4-6,MarVer,PBS twice,St Kilda,2957,"100% bird, adult auk",auk,1
consensus_SQK-RBK114-96_barcode92_0_78(110),gi|2548195263|gb|CP130042.1|,2,177,1417194,1417021,1.34E-80,313,98.864,99,CP130042.1,Flavobacterium pectinovorum,Flavobacterium,pectinovorum,92,Other,Bacteria,110,92,26999,0.004074225,0,1,5-10,MarVer,No wash,St Kilda,3088,"100% bird, adult storm petrel",Storm petrel,0
consensus_SQK-RBK114-96_barcode92_0_143(45),gi|2745759270|dbj|AP031610.1|,1,152,1291917,1292069,3.19E-66,265,98.052,98,AP031610.1,Elizabethkingia anophelis,Elizabethkingia,anophelis,92,Other,Bacteria,45,92,26999,0.001666728,0,1,5-10,MarVer,No wash,St Kilda,3088,"100% bird, adult storm petrel",Storm petrel,0
consensus_SQK-RBK114-96_barcode92_0_112(52),gi|2447257787|gb|CP092822.1|,1,291,1452260,1451970,3.80E-138,505,97.938,97,CP092822.1,Flavobacterium sp. WW92,Flavobacterium,sp.,92,Other,Bacteria,52,92,26999,0.001925997,0,1,5-10,MarVer,No wash,St Kilda,3088,"100% bird, adult storm petrel",Storm petrel,0
consensus_SQK-RBK114-96_barcode92_0_61(28),gi|2243791475|emb|OW971873.1|,1,208,1667,1460,3.41E-102,385,100,99,OW971873.1,Mucor piriformis,Mucor,piriformis,92,Other,Bacteria,28,92,26999,0.001037075,0,1,5-10,MarVer,No wash,St Kilda,3088,"100% bird, adult storm petrel",Storm petrel,0
consensus_SQK-RBK114-96_barcode92_0_144(380),gi|2324023887|gb|CP110009.1|,1,216,1596640,1596855,2.74E-103,388,99.078,100,CP110009.1,Flavobacterium sp. N3904,Flavobacterium,sp.,92,Other,Bacteria,380,92,26999,0.014074595,0,1,5-10,MarVer,No wash,St Kilda,3088,"100% bird, adult storm petrel",Storm petrel,0
consensus_SQK-RBK114-96_barcode92_0_29(219),gi|2689102437|gb|CP145904.1|,2,149,1302963,1303110,5.07E-69,274,100,99,CP145904.1,Flavobacterium sp. KS-LB2,Flavobacterium,sp.,92,Other,Bacteria,219,92,26999,0.008111412,0,1,5-10,MarVer,No wash,St Kilda,3088,"100% bird, adult storm petrel",Storm petrel,0
consensus_SQK-RBK114-96_barcode92_0_49(38),gi|1110849530|gb|CP018155.1|,3,118,611798,611683,2.27E-51,215,100,98,CP018155.1,Tenacibaculum todarodis,Tenacibaculum,todarodis,92,Other,Bacteria,38,92,26999,0.00140746,0,1,5-10,MarVer,No wash,St Kilda,3088,"100% bird, adult storm petrel",Storm petrel,0
consensus_SQK-RBK114-96_barcode92_0_75(1586),gi|2746294705|dbj|AP031573.1|,3,131,1023,1151,1.56E-58,239,100,98,AP031573.1,Flavobacterium sp. CFS9,Flavobacterium,sp.,92,Other,Bacteria,1586,92,26999,0.058742916,0,1,5-10,MarVer,No wash,St Kilda,3088,"100% bird, adult storm petrel",Storm petrel,0
consensus_SQK-RBK114-96_barcode92_0_38(78),gi|2746294705|dbj|AP031573.1|,1,119,777,895,4.94E-53,220,100,100,AP031573.1,Flavobacterium sp. CFS9,Flavobacterium,sp.,92,Other,Bacteria,78,92,26999,0.002888996,0,1,5-10,MarVer,No wash,St Kilda,3088,"100% bird, adult storm petrel",Petrel,0
consensus_SQK-RBK114-96_barcode92_0_43(95),gi|2745759270|dbj|AP031610.1|,3,220,1291915,1292132,1.00E-107,403,100,99,AP031610.1,Elizabethkingia anophelis,Elizabethkingia,anophelis,92,Other,Bacteria,95,92,26999,0.003518649,0,1,5-10,MarVer,No wash,St Kilda,3088,"100% bird, adult storm petrel",Storm petrel,0
consensus_SQK-RBK114-96_barcode92_0_81(1557),gi|2548195263|gb|CP130042.1|,1,374,1417244,1416870,0,686,99.733,100,CP130042.1,Flavobacterium pectinovorum,Flavobacterium,pectinovorum,92,Other,Bacteria,1557,92,26999,0.057668803,0,1,5-10,MarVer,No wash,St Kilda,3088,"100% bird, adult storm petrel",Storm petrel,0
consensus_SQK-RBK114-96_barcode92_0_120(78),gi|2735000326|gb|CP152475.1|,1,210,1826464,1826676,7.46E-99,374,98.592,99,CP152475.1,Chryseobacterium sp. POE27,Chryseobacterium,sp.,92,Other,Bacteria,78,92,26999,0.002888996,0,1,5-10,MarVer,No wash,St Kilda,3088,"100% bird, adult storm petrel",Storm petrel,0
consensus_SQK-RBK114-96_barcode92_0_42(86),gi|2548195263|gb|CP130042.1|,1,127,1417169,1417042,8.99E-56,230,99.219,100,CP130042.1,Flavobacterium pectinovorum,Flavobacterium,pectinovorum,92,Other,Bacteria,86,92,26999,0.003185303,0,1,5-10,MarVer,No wash,St Kilda,3088,"100% bird, adult storm petrel",Storm petrel,0
